"","GEOID","avg_distance_metro_miles","avg_distance_bus_miles","LOCATION","AREA_SQMI","E_TOTPOP","E_HU","E_HH","E_POV150","E_UNEMP","E_HBURD","E_NOHSDP","E_UNINSUR","E_AGE65","E_AGE17","E_DISABL","E_SNGPNT","E_LIMENG","E_MINRTY","E_MUNIT","E_MOBILE","E_CROWD","E_NOVEH","E_GROUPQ","EP_POV150","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_AGE65","EP_AGE17","EP_DISABL","EP_SNGPNT","EP_LIMENG","EP_MINRTY","EP_MUNIT","EP_MOBILE","EP_CROWD","EP_NOVEH","EP_GROUPQ","EPL_POV150","EPL_UNEMP","EPL_HBURD","EPL_NOHSDP","EPL_UNINSUR","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","EPL_LIMENG","SPL_THEME2","RPL_THEME2","EPL_MINRTY","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV150","F_UNEMP","F_HBURD","F_NOHSDP","F_UNINSUR","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_LIMENG","F_THEME2","F_MINRTY","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_TOTAL","train_walking_category","bus_walking_category"
"1",11001000101,0.78,0.06,"Census Tract 1.01; District of Columbia; District of Columbia",0.077133913,1097,841,738,47,0,122,12,22,317,78,55,0,0,298,525,0,4,293,0,4.3,0,16.5,1.2,2,28.9,7.1,5,0,0,27.2,62.4,0,0.5,39.7,0,0.0683,0,0.3005,0.1854,0.3951,0.9493,0.1133,0.9756,0.1756,0.1122,0,0,1.2634,0.1084,0.1024,0.1024,0.1024,0.6897,0,0.1921,0.6158,0,1.4976,0.2365,3.8127,0.0837,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"2",11001000102,1.03,0.08,"Census Tract 1.02; District of Columbia; District of Columbia",0.658876885,3127,2093,1866,256,16,234,60,33,871,301,211,49,60,634,493,0,0,440,0,8.2,0.8,12.5,2.2,1.1,27.9,9.6,6.7,2.6,2,20.3,23.6,0,0,23.6,0,0.2341,0.0537,0.1576,0.2634,0.2195,0.9283,0.0936,0.9561,0.2341,0.2585,0.4089,0.7171,2.5747,0.5025,0.0146,0.0146,0.0146,0.2709,0,0,0.2709,0,0.5418,0.0296,4.0594,0.0936,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"3",11001000202,1.43,0.07,"Census Tract 2.02; District of Columbia; District of Columbia",0.299783106,3919,1957,1802,476,107,255,35,16,825,258,238,0,10,936,431,0,9,523,591,14.5,4.2,14.2,1.4,0.4,21.1,6.6,6.1,0,0.3,23.9,22,0,0.5,29,15.1,0.478,0.4195,0.2315,0.2098,0.0976,1.4364,0.2167,0.8585,0.161,0.1902,0,0.322,1.5317,0.1872,0.0537,0.0537,0.0537,0.2562,0,0.1921,0.3941,0.9512,1.7936,0.3793,4.8154,0.1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"10+ minutes","0-5 minutes"
"4",11001000300,1.7,0.1,"Census Tract 3; District of Columbia; District of Columbia",0.402378516,5979,2785,2471,673,52,347,128,0,606,1335,135,30,23,1992,339,0,16,345,0,11.3,1.5,14,3.2,0,10.1,22.3,2.3,1.2,0.4,33.3,12.1,0,0.6,14,0,0.3512,0.1366,0.2167,0.3561,0,1.0606,0.1281,0.4098,0.6537,0.0195,0.2365,0.3512,1.6707,0.2217,0.2293,0.2293,0.2293,0.1576,0,0.2069,0.1133,0,0.4778,0.0246,3.4384,0.0345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"5",11001000400,0.92,0.14,"Census Tract 4; District of Columbia; District of Columbia",0.59507546,1652,815,660,169,29,101,37,5,345,319,106,10,23,546,412,0,0,89,32,10.2,3.6,15.3,3,0.3,20.9,19.3,6.4,1.5,1.4,33.1,50.6,0,0,13.5,1.9,0.3171,0.3707,0.2611,0.3415,0.0878,1.3782,0.197,0.8439,0.5854,0.2244,0.3005,0.6585,2.6127,0.5222,0.2195,0.2195,0.2195,0.5911,0,0,0.1034,0.6244,1.3189,0.1823,5.5293,0.2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"6",11001000501,0.14,0.1,"Census Tract 5.01; District of Columbia; District of Columbia",0.363032019,3594,2539,2183,423,167,608,43,51,573,339,236,22,0,1479,2284,0,18,924,47,11.8,6.6,27.9,1.4,1.4,15.9,9.4,6.6,1,0,41.2,89.9,0,0.8,42.3,1.3,0.3756,0.561,0.5764,0.2098,0.2878,2.0106,0.3941,0.7171,0.2244,0.239,0.2266,0,1.4071,0.1281,0.3073,0.3073,0.3073,0.9015,0,0.2512,0.6502,0.5317,2.3346,0.7143,6.0596,0.3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"0-5 minutes","0-5 minutes"
"7",11001000502,0.48,0.11,"Census Tract 5.02; District of Columbia; District of Columbia",0.224521016,3384,1789,1714,218,49,233,43,16,485,671,187,31,36,1056,1172,0,47,359,0,6.4,2.1,13.6,1.7,0.5,14.3,19.8,5.5,1.8,1.2,31.2,65.5,0,2.8,20.9,0,0.1561,0.2244,0.2118,0.2341,0.1171,0.9435,0.1034,0.6732,0.5902,0.1463,0.33,0.6195,2.3592,0.4138,0.1805,0.1805,0.1805,0.7044,0,0.5369,0.2167,0,1.458,0.2217,4.9412,0.1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"8",11001000600,0.54,0.12,"Census Tract 6; District of Columbia; District of Columbia",0.55670696,4548,2290,2206,195,75,356,170,43,882,934,364,90,0,966,1181,0,0,537,140,4.4,2.8,16.1,4.8,1,19.4,20.5,8.3,4.1,0,21.2,51.6,0,0,24.3,3.1,0.0732,0.2829,0.2857,0.4634,0.1902,1.2954,0.1823,0.8293,0.6146,0.3951,0.5271,0,2.3661,0.4187,0.0195,0.0195,0.0195,0.601,0,0,0.2956,0.7512,1.6478,0.3202,5.3288,0.2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"9",11001000702,1.66,0.07,"Census Tract 7.02; District of Columbia; District of Columbia",0.119292777,2921,2476,2168,297,31,699,0,56,317,137,164,38,36,1104,2052,0,65,723,0,10.2,1.3,32.2,0,1.9,10.9,4.7,5.6,1.8,1.2,37.8,82.9,0,3,33.3,0,0.3171,0.1073,0.7241,0,0.3805,1.529,0.2315,0.4927,0.1463,0.1512,0.33,0.6195,1.7397,0.2512,0.2683,0.2683,0.2683,0.8522,0,0.5517,0.4926,0,1.8965,0.4532,5.4335,0.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"10",11001000703,1.52,0.17,"Census Tract 7.03; District of Columbia; District of Columbia",0.08962856,2978,2328,2028,100,63,271,26,40,1558,108,547,0,0,958,2303,0,15,506,0,3.4,4,13.4,1,1.3,52.3,3.6,18.4,0,0,32.2,98.9,0,0.7,25,0,0.0439,0.4098,0.1921,0.1707,0.2537,1.0702,0.1379,1,0.122,0.8732,0,0,1.9952,0.2906,0.2098,0.2098,0.2098,0.9655,0,0.2315,0.3054,0,1.5024,0.2414,4.7776,0.1379,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,"10+ minutes","0-5 minutes"
"11",11001000704,1.29,0.11,"Census Tract 7.04; District of Columbia; District of Columbia",0.128319455,2660,1726,1515,238,60,474,53,37,410,385,190,19,40,712,1195,0,48,407,5,8.9,3.4,31.3,2.6,1.4,15.4,14.5,7.1,1.3,1.6,26.8,69.2,0,3.2,26.9,0.2,0.2634,0.3415,0.6798,0.2976,0.2878,1.8701,0.3399,0.7073,0.3902,0.3024,0.2562,0.678,2.3341,0.4089,0.0976,0.0976,0.0976,0.7537,0,0.5961,0.3498,0.2439,1.9435,0.4729,6.2453,0.3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"12",11001000802,2.49,0.12,"Census Tract 8.02; District of Columbia; District of Columbia",0.651964887,3306,1529,1471,291,68,267,98,37,734,604,312,28,110,922,375,0,52,231,0,8.8,3.6,18.2,3.8,1.1,22.2,18.3,9.4,1.9,3.5,27.9,24.5,0,3.6,15.7,0,0.2488,0.3707,0.3498,0.4098,0.2195,1.5986,0.2611,0.8927,0.5415,0.4732,0.3547,0.8293,3.0914,0.7241,0.122,0.122,0.122,0.2906,0,0.6601,0.133,0,1.0837,0.1084,5.8957,0.2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"13",11001000803,1.28,0.09,"Census Tract 8.03; District of Columbia; District of Columbia",0.11897849,2464,1533,1233,471,86,322,0,226,627,416,236,0,44,938,1105,0,0,273,103,19.9,7.3,26.1,0,9.2,25.4,16.9,9.6,0,1.9,38.1,72.1,0,0,22.1,4.2,0.6098,0.5951,0.5369,0,0.9512,2.693,0.5616,0.9415,0.4683,0.4878,0,0.7024,2.6,0.5074,0.278,0.278,0.278,0.7734,0,0,0.2463,0.8195,1.8392,0.3892,7.4102,0.5271,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,"10+ minutes","0-5 minutes"
"14",11001000804,2.3,0.27,"Census Tract 8.04; District of Columbia; District of Columbia",0.991034258,3674,1353,1235,280,114,129,0,0,625,949,228,40,10,671,336,0,0,31,307,8.3,6.8,10.4,0,0,17,25.8,6.2,3.2,0.3,18.3,24.9,0,0,2.5,8.4,0.239,0.5854,0.1084,0,0,0.9328,0.0985,0.7561,0.8146,0.2,0.468,0.322,2.5607,0.4926,0.0098,0.0098,0.0098,0.2956,0,0,0.0296,0.8927,1.2179,0.1576,4.7212,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","6-10 minutes"
"15",11001000902,2.54,0.13,"Census Tract 9.02; District of Columbia; District of Columbia",0.720893361,2310,888,864,101,35,83,44,39,448,645,145,79,29,593,35,0,0,45,5,4.4,3.2,9.6,2.9,1.7,19.4,27.9,6.3,9.2,1.3,25.7,3.9,0,0,5.2,0.2,0.0732,0.3122,0.0985,0.3171,0.3317,1.1327,0.1576,0.8293,0.8439,0.2146,0.7389,0.639,3.2657,0.7931,0.0829,0.0829,0.0829,0.0443,0,0,0.0443,0.2439,0.3325,0.0148,4.8138,0.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"16",11001000903,1.36,0.2,"Census Tract 9.03; District of Columbia; District of Columbia",0.358341652,2784,390,358,116,169,54,0,36,163,265,162,0,18,656,0,0,0,0,1729,11,14.6,15.1,0,1.3,5.9,9.5,5.8,0,0.7,23.6,0,0,0,0,62.1,0.3463,0.839,0.2562,0,0.2537,1.6952,0.2906,0.1805,0.2293,0.1707,0,0.4439,1.0244,0.0788,0.0439,0.0439,0.0439,0,0,0,0,0.9805,0.9805,0.0739,3.744,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"10+ minutes","0-5 minutes"
"17",11001000904,1.94,0.2,"Census Tract 9.04; District of Columbia; District of Columbia",0.78174458,3221,1301,1214,216,66,95,0,0,928,801,247,19,0,918,204,0,0,168,1,6.7,4.2,7.8,0,0,28.8,24.9,7.7,1.6,0,28.5,15.7,0,0,13.8,0,0.1805,0.4195,0.069,0,0,0.669,0.0591,0.9707,0.7707,0.3561,0.3103,0,2.4078,0.4335,0.1415,0.1415,0.1415,0.1872,0,0,0.1084,0,0.2956,0.0099,3.5139,0.0493,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"18",11001001002,0.74,0.11,"Census Tract 10.02; District of Columbia; District of Columbia",0.343523444,3438,2344,2032,562,10,560,0,14,401,516,88,92,32,872,975,0,110,462,0,16.3,0.5,27.6,0,0.4,11.7,15,2.6,4.5,1,25.4,41.6,0,5.4,22.7,0,0.5366,0.039,0.5665,0,0.0976,1.2397,0.1773,0.5317,0.4098,0.0293,0.5567,0.5512,2.0787,0.3153,0.0732,0.0732,0.0732,0.5074,0,0.8079,0.2512,0,1.5665,0.2759,4.9581,0.1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"19",11001001003,0.91,0.24,"Census Tract 10.03; District of Columbia; District of Columbia",0.379329771,2989,1132,1132,216,30,67,27,0,527,895,49,73,141,827,0,0,0,0,5,7.4,1.9,5.9,1.4,0,17.6,29.9,1.7,6.4,5.2,27.7,0,0,0,0,0.2,0.2,0.1951,0.0345,0.2098,0,0.6394,0.0493,0.7756,0.8732,0.0098,0.6305,0.878,3.1671,0.7537,0.1171,0.1171,0.1171,0,0,0,0,0.2439,0.2439,0,4.1675,0.1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","6-10 minutes"
"20",11001001004,0.49,0.27,"Census Tract 10.04; District of Columbia; District of Columbia",0.568313186,4015,1696,1594,549,11,237,47,32,962,993,356,53,0,999,497,0,0,407,143,14.1,0.6,14.9,1.8,0.8,24,24.7,8.9,3.3,0,24.9,29.3,0,0,25.5,3.6,0.4585,0.0439,0.2512,0.2488,0.1561,1.1585,0.1675,0.922,0.7463,0.4146,0.4729,0,2.5558,0.4877,0.0634,0.0634,0.0634,0.3596,0,0,0.33,0.7951,1.4847,0.2315,5.2624,0.1921,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"10+ minutes","6-10 minutes"
"21",11001001100,0.52,0.17,"Census Tract 11; District of Columbia; District of Columbia",0.647357918,4727,2356,2109,442,59,381,74,82,1247,835,436,51,38,1427,1269,0,0,551,91,9.5,2.4,18.1,2.2,1.8,26.4,17.7,9.3,2.4,0.8,30.2,53.9,0,0,26.1,1.9,0.2927,0.2341,0.3399,0.2634,0.3561,1.4862,0.2266,0.9512,0.5073,0.4585,0.3793,0.4683,2.7646,0.5616,0.1561,0.1561,0.1561,0.6207,0,0,0.3399,0.6244,1.585,0.2906,5.9919,0.3153,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"22",11001001200,0.51,0.14,"Census Tract 12; District of Columbia; District of Columbia",0.470737103,4919,2642,2519,432,192,681,35,28,1089,748,449,73,89,1353,1621,0,25,788,33,8.8,6.4,27,0.9,0.6,22.1,15.2,9.1,2.9,1.9,27.5,61.4,0,1,31.3,0.7,0.2488,0.5415,0.5517,0.1561,0.1317,1.6298,0.266,0.8829,0.4244,0.4293,0.4433,0.7024,2.8823,0.601,0.1122,0.1122,0.1122,0.6798,0,0.3251,0.4532,0.4049,1.863,0.4089,6.4873,0.3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"23",11001001301,0.86,0.4,"Census Tract 13.01; District of Columbia; District of Columbia",1.102514647,4041,2138,2080,478,176,595,19,115,862,565,272,47,6,1454,1676,0,0,687,61,12.1,7.4,28.6,0.6,2.9,21.3,14,6.8,2.3,0.2,36,78.4,0,0,33,1.5,0.3854,0.6049,0.6059,0.122,0.5415,2.2597,0.4729,0.8634,0.3756,0.278,0.3695,0.2976,2.1841,0.3498,0.2439,0.2439,0.2439,0.8325,0,0,0.4729,0.5756,1.881,0.4384,6.5687,0.4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","6-10 minutes"
"24",11001001303,0.4,0.31,"Census Tract 13.03; District of Columbia; District of Columbia",0.343469003,3580,2329,2279,579,82,554,68,47,770,155,399,39,0,972,2033,0,55,708,0,16.2,3.3,24.3,2.3,1.3,21.5,4.3,11.2,1.7,0,27.2,87.3,0,2.4,31.1,0,0.5317,0.3317,0.4926,0.278,0.2537,1.8877,0.3547,0.8732,0.1366,0.6098,0.3153,0,1.9349,0.2808,0.1024,0.1024,0.1024,0.8818,0,0.4877,0.4433,0,1.8128,0.3842,5.7378,0.2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-10 minutes","6-10 minutes"
"25",11001001304,0.34,0.11,"Census Tract 13.04; District of Columbia; District of Columbia",0.27303396,4172,3015,2796,269,124,653,32,49,658,168,405,20,0,1359,2655,0,54,710,4,6.4,3.9,23.4,0.8,1.2,15.8,4,9.7,0.7,0,32.6,88.1,0,1.9,25.4,0.1,0.1561,0.4,0.4778,0.1512,0.2341,1.4192,0.2118,0.7122,0.1317,0.4976,0.1921,0,1.5336,0.1921,0.2146,0.2146,0.2146,0.8916,0,0.4581,0.3202,0.2049,1.8748,0.4236,5.0422,0.1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-10 minutes","0-5 minutes"
"26",11001001401,1.19,0.11,"Census Tract 14.01; District of Columbia; District of Columbia",0.304285056,3326,1393,1329,121,55,188,28,32,583,872,144,9,54,1303,554,0,54,260,6,3.6,2.9,14.1,1.2,1,17.5,26.2,4.3,0.7,1.8,39.2,39.8,0,4.1,19.6,0.2,0.0488,0.2927,0.2266,0.1854,0.1902,0.9437,0.1084,0.7659,0.8195,0.0976,0.1921,0.6927,2.5678,0.4975,0.2976,0.2976,0.2976,0.4631,0,0.7094,0.202,0.2439,1.6184,0.3054,5.4275,0.2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"27",11001001402,1.39,0.1,"Census Tract 14.02; District of Columbia; District of Columbia",0.345641985,3472,1677,1573,194,25,179,86,2,988,888,343,104,33,1455,759,0,0,301,48,5.7,1.4,11.4,3.5,0.1,28.5,25.6,10.1,6.6,1,41.9,45.2,0,0,19.1,1.4,0.1317,0.1317,0.1182,0.3902,0.0732,0.845,0.0837,0.961,0.8,0.522,0.6355,0.5512,3.4697,0.8966,0.3171,0.3171,0.3171,0.5567,0,0,0.1872,0.5512,1.2951,0.1724,5.9269,0.3005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"28",11001001500,2.05,0.15,"Census Tract 15; District of Columbia; District of Columbia",1.808777445,5804,2142,2005,72,47,82,314,53,1396,1592,264,27,0,1853,92,0,0,58,188,1.3,1.6,4.1,7.9,0.9,24.1,27.4,4.7,1.3,0,31.9,4.3,0,0,2.9,3.2,0.0049,0.1561,0.0099,0.6439,0.1805,0.9953,0.1182,0.9268,0.839,0.1073,0.2562,0,2.1293,0.3251,0.2,0.2,0.2,0.0542,0,0,0.0345,0.7561,0.8448,0.0542,4.1694,0.1133,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"29",11001001600,1.47,0.17,"Census Tract 16; District of Columbia; District of Columbia",1.029961834,4477,1781,1645,251,63,202,140,38,1092,1107,468,69,32,3488,0,0,13,50,64,5.7,2.6,12.3,4.5,0.8,24.4,24.7,10.5,4.2,0.8,77.9,0,0,0.8,3,1.4,0.1317,0.2683,0.1527,0.439,0.1561,1.1478,0.1626,0.9366,0.7463,0.5561,0.532,0.4683,3.2393,0.7882,0.6585,0.6585,0.6585,0,0,0.2512,0.0394,0.5512,0.8418,0.0493,5.8874,0.2857,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"30",11001001702,0.59,0.12,"Census Tract 17.02; District of Columbia; District of Columbia",0.362663678,3285,1821,1646,184,165,405,114,81,465,590,222,29,15,1970,935,0,61,325,48,5.6,7.7,24.6,4.6,2.5,14.2,18,6.8,1.8,0.5,60,51.4,0,3.8,19.7,1.5,0.1268,0.6293,0.5123,0.4488,0.4634,2.1806,0.4483,0.6683,0.5268,0.278,0.33,0.4,2.2031,0.3645,0.5122,0.5122,0.5122,0.5961,0,0.6749,0.2069,0.5756,2.0535,0.5517,6.9494,0.4483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"31",11001001803,1.37,0.07,"Census Tract 18.03; District of Columbia; District of Columbia",0.438723455,4218,1829,1681,832,184,532,462,561,524,1131,594,194,708,3785,1368,0,241,679,3,19.7,8.4,31.6,16.5,13.3,12.4,26.8,14.1,11.5,17.7,89.7,74.8,0,14.4,40.4,0.1,0.6,0.6439,0.6946,0.9073,0.9902,3.836,0.8276,0.5659,0.8341,0.761,0.8128,0.9951,3.9689,0.9852,0.7171,0.7171,0.7171,0.803,0,0.9803,0.6256,0.2049,2.6138,0.803,11.1358,0.9557,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,"10+ minutes","0-5 minutes"
"32",11001001804,1.18,0.11,"Census Tract 18.04; District of Columbia; District of Columbia",0.232338809,5166,2293,2088,1633,330,1088,520,249,654,1609,736,261,754,4947,1243,0,228,596,34,31.6,11.5,52.1,15,4.8,12.7,31.1,14.2,12.5,15.4,95.8,54.2,0,10.9,28.5,0.7,0.761,0.761,0.931,0.8585,0.7756,4.0871,0.8966,0.5854,0.9024,0.7707,0.8227,0.9902,4.0714,0.9951,0.8146,0.8146,0.8146,0.6305,0,0.9113,0.3842,0.4049,2.3309,0.6995,11.304,0.9655,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,1,4,"10+ minutes","0-5 minutes"
"33",11001001901,1.03,0.15,"Census Tract 19.01; District of Columbia; District of Columbia",0.297029813,4628,1801,1654,1096,163,502,221,102,766,1379,270,113,215,3808,84,34,32,273,20,23.7,6.6,30.4,7.6,2.2,16.6,29.8,5.8,6.8,5,82.3,4.7,1.9,2,16.5,0.4,0.6683,0.561,0.6601,0.6244,0.4341,2.9479,0.6355,0.7463,0.8683,0.1707,0.6502,0.8683,3.3038,0.8079,0.678,0.678,0.678,0.064,0.9704,0.468,0.1626,0.3122,1.9772,0.5172,8.9069,0.6897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"10+ minutes","0-5 minutes"
"34",11001001902,1.13,0.18,"Census Tract 19.02; District of Columbia; District of Columbia",0.338745045,2273,906,852,303,88,137,79,53,342,516,210,70,55,1729,70,0,3,108,17,13.4,7.4,16.1,5,2.3,15,22.7,9.2,8.2,2.6,76.1,7.7,0,0.4,12.7,0.7,0.4439,0.6049,0.2857,0.4732,0.4488,2.2565,0.468,0.6878,0.6878,0.439,0.6897,0.7805,3.2848,0.803,0.6341,0.6341,0.6341,0.1084,0,0.1823,0.0788,0.4049,0.7744,0.0443,6.9498,0.4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"35",11001002001,1.86,0.08,"Census Tract 20.01; District of Columbia; District of Columbia",0.244296002,3440,1237,1170,1406,41,532,908,135,273,1054,654,78,599,3180,826,0,390,381,110,40.9,2.4,45.5,40.4,3.9,7.9,30.6,19,6.6,19.3,92.4,66.8,0,33.4,32.6,3.2,0.8634,0.2341,0.8916,1,0.6878,3.6769,0.7783,0.2683,0.8878,0.8878,0.6355,1,3.6794,0.9557,0.761,0.761,0.761,0.7291,0,1,0.468,0.7561,2.9532,0.8916,11.0705,0.9458,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,"10+ minutes","0-5 minutes"
"36",11001002002,1.46,0.1,"Census Tract 20.02; District of Columbia; District of Columbia",0.327945772,4392,1645,1527,531,138,203,83,51,496,1012,315,118,151,3033,249,0,12,204,86,12.4,5.3,13.3,2.8,1.2,11.3,23,7.2,7.7,3.7,69.1,15.1,0,0.8,13.4,2,0.4049,0.5024,0.1823,0.3122,0.2341,1.6359,0.2709,0.5171,0.7024,0.3171,0.6749,0.8341,3.0456,0.6946,0.5659,0.5659,0.5659,0.1823,0,0.2512,0.0985,0.6488,1.1808,0.1429,6.4282,0.3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"37",11001002101,1.46,0.12,"Census Tract 21.01; District of Columbia; District of Columbia",0.232044213,6019,2556,2458,839,27,723,442,340,629,1818,568,315,310,5345,1092,0,174,694,12,13.9,0.8,29.4,11.5,5.6,10.5,30.2,9.4,12.8,5.7,88.8,42.7,0,7.1,28.2,0.2,0.4537,0.0537,0.6256,0.7561,0.8341,2.7232,0.5862,0.4439,0.878,0.4732,0.8325,0.8927,3.5203,0.9064,0.7122,0.7122,0.7122,0.532,0,0.8424,0.3793,0.2439,1.9976,0.5271,8.9533,0.6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"38",11001002102,0.94,0.1,"Census Tract 21.02; District of Columbia; District of Columbia",0.280300399,4768,2537,2254,1042,239,577,206,265,651,894,545,75,151,4154,709,0,75,488,55,22,8.5,25.6,5.6,5.6,13.7,18.8,11.5,3.3,3.4,87.1,27.9,0,3.3,21.7,1.2,0.639,0.6488,0.532,0.5073,0.8341,3.1612,0.6601,0.6439,0.5561,0.6244,0.4729,0.8244,3.1217,0.7438,0.6927,0.6927,0.6927,0.3399,0,0.6158,0.2315,0.522,1.7092,0.3399,8.6848,0.6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
