"","GEOID","avg_distance_metro_miles","avg_distance_bus_miles","LOCATION","AREA_SQMI","E_TOTPOP","E_HU","E_HH","E_POV150","E_UNEMP","E_HBURD","E_NOHSDP","E_UNINSUR","E_AGE65","E_AGE17","E_DISABL","E_SNGPNT","E_LIMENG","E_MINRTY","E_MUNIT","E_MOBILE","E_CROWD","E_NOVEH","E_GROUPQ","EP_POV150","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_AGE65","EP_AGE17","EP_DISABL","EP_SNGPNT","EP_LIMENG","EP_MINRTY","EP_MUNIT","EP_MOBILE","EP_CROWD","EP_NOVEH","EP_GROUPQ","EPL_POV150","EPL_UNEMP","EPL_HBURD","EPL_NOHSDP","EPL_UNINSUR","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","EPL_LIMENG","SPL_THEME2","RPL_THEME2","EPL_MINRTY","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV150","F_UNEMP","F_HBURD","F_NOHSDP","F_UNINSUR","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_LIMENG","F_THEME2","F_MINRTY","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_TOTAL","train_walking_category","bus_walking_category"
"39",11001002201,1.06,0.11,"Census Tract 22.01; District of Columbia; District of Columbia",0.160299126,3465,1096,1022,334,171,93,332,126,427,862,310,9,146,2455,65,0,36,136,15,10.1,9.5,9.1,14.4,3.6,12.3,24.9,9,0.9,4.5,70.9,5.9,0,3.5,13.3,0.4,0.3073,0.6829,0.0837,0.839,0.6439,2.5568,0.5419,0.5512,0.7707,0.4244,0.2069,0.8585,2.8117,0.5764,0.6,0.6,0.6,0.0887,0,0.6355,0.0887,0.3122,1.1251,0.1232,7.0936,0.4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"40",11001002202,0.95,0.11,"Census Tract 22.02; District of Columbia; District of Columbia",0.269844757,3232,1471,1273,667,140,478,228,147,340,855,425,125,165,2364,220,0,107,278,20,20.6,8.1,37.5,11.8,4.5,10.5,26.5,13.1,9.8,5.9,73.1,14.9,0,8.4,21.8,0.6,0.6341,0.639,0.7931,0.7756,0.7561,3.5979,0.7734,0.4439,0.8244,0.6976,0.7537,0.8976,3.6172,0.9409,0.6146,0.6146,0.6146,0.1773,0,0.867,0.2365,0.3756,1.6564,0.3251,9.4861,0.7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"41",11001002301,0.68,0.08,"Census Tract 23.01; District of Columbia; District of Columbia",0.157405677,3233,1366,1246,511,220,269,159,68,350,731,200,85,95,2499,156,0,43,140,14,15.8,10.7,21.6,7.1,2.1,10.8,22.6,6.2,6.8,3.2,77.3,11.4,0,3.4,11.2,0.4,0.5171,0.7366,0.4384,0.5707,0.4098,2.6726,0.5567,0.4878,0.678,0.2,0.6502,0.8146,2.8306,0.5911,0.6537,0.6537,0.6537,0.1379,0,0.6207,0.064,0.3122,1.1348,0.1281,7.2917,0.5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"42",11001002400,0.41,0.07,"Census Tract 24; District of Columbia; District of Columbia",0.214830242,3857,1613,1504,410,107,279,434,208,457,578,290,110,372,2678,313,0,121,247,83,10.7,4.5,18.6,13.7,5.4,11.8,15,7.6,7.4,10.2,69.4,19.4,0,8.1,16.4,2.2,0.3366,0.439,0.3645,0.8146,0.8146,2.7693,0.6158,0.5366,0.4098,0.3415,0.67,0.9659,2.9238,0.6355,0.5756,0.5756,0.5756,0.2315,0,0.8621,0.1576,0.6878,1.939,0.468,8.2077,0.6207,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"6-10 minutes","0-5 minutes"
"43",11001002501,0.97,0.09,"Census Tract 25.01; District of Columbia; District of Columbia",0.209830993,2981,1096,1046,152,101,78,74,1,334,765,178,32,124,1902,364,0,187,105,59,5.1,6.5,7.5,3.4,0,11.2,25.7,6,3.1,4.6,63.8,33.2,0,17.9,10,2,0.1122,0.5512,0.0591,0.3805,0,1.103,0.1478,0.5073,0.8098,0.1854,0.4581,0.8634,2.824,0.5862,0.5268,0.5268,0.5268,0.399,0,0.9901,0.0493,0.6488,2.0872,0.5764,6.541,0.4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"10+ minutes","0-5 minutes"
"44",11001002503,0.31,0.18,"Census Tract 25.03; District of Columbia; District of Columbia",0.112782325,2743,1798,1565,179,537,585,137,138,201,225,296,54,57,1881,1176,0,37,713,62,6.5,24.6,37.4,5.7,5,7.3,8.2,10.8,3.5,2.2,68.6,65.4,0,2.4,45.6,2.3,0.1659,0.9463,0.7833,0.5171,0.7902,3.2028,0.6798,0.2488,0.1951,0.5805,0.4975,0.7463,2.2682,0.3892,0.561,0.561,0.561,0.6995,0,0.4877,0.7241,0.7024,2.6137,0.798,8.6457,0.6453,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"6-10 minutes","0-5 minutes"
"45",11001002504,0.64,0.1,"Census Tract 25.04; District of Columbia; District of Columbia",0.120356102,3128,1440,1427,583,70,427,194,66,300,553,495,97,262,2216,880,0,65,292,17,18.7,3.5,29.9,8.1,2.1,9.6,17.7,15.9,6.8,8.7,70.8,61.1,0,4.6,20.5,0.5,0.5805,0.3512,0.6404,0.6634,0.4098,2.6453,0.5517,0.3805,0.5073,0.8341,0.6502,0.9463,3.3184,0.8227,0.5902,0.5902,0.5902,0.6749,0,0.7488,0.2118,0.3415,1.977,0.5123,8.5309,0.6404,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"46",11001002600,1.25,0.29,"Census Tract 26; District of Columbia; District of Columbia",0.813188727,2630,936,900,130,32,84,76,75,566,597,343,3,172,1721,167,0,27,108,5,5,2.3,9.3,3.9,2.9,21.5,22.7,13,0.3,7.2,65.4,17.8,0,3,12,0.2,0.1073,0.2293,0.0887,0.4195,0.5415,1.3863,0.202,0.8732,0.6878,0.6927,0.1823,0.922,3.358,0.8374,0.5463,0.5463,0.5463,0.2167,0,0.5517,0.0739,0.2439,1.0862,0.1133,6.3768,0.3596,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"10+ minutes","6-10 minutes"
"47",11001002702,0.62,0.08,"Census Tract 27.02; District of Columbia; District of Columbia",0.184951352,5568,2517,2294,443,241,493,424,138,535,1040,421,110,119,2544,1057,0,219,580,34,8.1,6.5,21.5,10,2.5,9.6,18.7,7.6,4.8,2.3,45.7,42,0,9.5,25.3,0.6,0.2293,0.5512,0.4286,0.7122,0.4634,2.3847,0.5074,0.3805,0.5512,0.3415,0.5714,0.7561,2.6007,0.5123,0.3561,0.3561,0.3561,0.5123,0,0.8966,0.3153,0.3756,2.0998,0.5961,7.4413,0.5369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"48",11001002703,0.72,0.09,"Census Tract 27.03; District of Columbia; District of Columbia",0.063267832,2430,1313,1250,144,44,233,278,58,309,325,235,16,156,1239,903,0,21,620,119,6.2,2.7,18.6,13.7,2.5,12.7,13.4,10.2,1.3,7,51,68.8,0,1.7,49.6,4.9,0.1463,0.278,0.3645,0.8146,0.4634,2.0668,0.4138,0.5854,0.3561,0.5317,0.2562,0.9171,2.6465,0.5419,0.4341,0.4341,0.4341,0.7488,0,0.4483,0.7833,0.839,2.8194,0.867,7.9668,0.5862,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"49",11001002704,0.88,0.15,"Census Tract 27.04; District of Columbia; District of Columbia",0.114030979,3215,1996,1674,326,29,630,362,153,184,414,124,23,243,2063,1460,0,198,915,0,10.1,1.2,37.6,15.3,4.8,5.7,12.9,3.9,1.4,7.8,64.2,73.1,0,11.8,54.7,0,0.3073,0.0927,0.798,0.8732,0.7756,2.8468,0.6305,0.161,0.3415,0.0732,0.2808,0.9317,1.7882,0.266,0.5366,0.5366,0.5366,0.7882,0,0.9261,0.8768,0,2.5911,0.7931,7.7627,0.5567,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,"10+ minutes","0-5 minutes"
"50",11001002801,0.69,0.08,"Census Tract 28.01; District of Columbia; District of Columbia",0.066374795,3818,1857,1781,734,41,567,324,443,169,898,199,91,251,2741,1413,0,218,803,50,19.2,1.7,31.8,12.1,11.6,4.4,23.5,5.2,5.1,7.3,71.8,76.1,0,12.3,45.1,1.3,0.5902,0.1707,0.7094,0.7854,0.9805,3.2362,0.6897,0.1024,0.7122,0.1268,0.5961,0.9268,2.4643,0.4581,0.6098,0.6098,0.6098,0.8079,0,0.9409,0.7044,0.5317,2.9849,0.9015,9.2952,0.734,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,"10+ minutes","0-5 minutes"
"51",11001002802,0.34,0.09,"Census Tract 28.02; District of Columbia; District of Columbia",0.088686085,5415,2815,2777,1984,330,780,677,924,497,1229,791,249,489,4053,2349,0,338,1765,131,36.7,10.4,28.1,17.2,17.2,9.2,22.7,14.7,9,10,74.8,83.4,0,12.2,63.6,2.4,0.8098,0.7268,0.5911,0.922,1,4.0497,0.8818,0.3561,0.6878,0.7854,0.734,0.961,3.5243,0.9113,0.6195,0.6195,0.6195,0.8571,0,0.936,0.9754,0.7122,3.4807,0.9606,11.6742,0.9901,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,2,5,"6-10 minutes","0-5 minutes"
"52",11001002900,0.47,0.11,"Census Tract 29; District of Columbia; District of Columbia",0.116074616,4576,1878,1672,747,101,241,283,182,398,1078,413,98,532,2690,459,0,86,461,15,16.5,3.5,14.4,8.7,4,8.7,23.6,9.1,5.9,12.9,58.8,24.4,0,5.2,27.6,0.3,0.5463,0.3512,0.2414,0.6732,0.7024,2.5145,0.532,0.3268,0.722,0.4293,0.6158,0.9854,3.0793,0.7094,0.4829,0.4829,0.4829,0.2857,0,0.798,0.3596,0.2829,1.7262,0.3547,7.8029,0.5764,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"10+ minutes","0-5 minutes"
"53",11001003000,0.26,0.07,"Census Tract 30; District of Columbia; District of Columbia",0.081326981,3878,1786,1656,940,216,388,318,273,236,689,387,144,411,2681,729,0,188,750,45,24.3,8.6,23.4,11.4,7.1,6.1,17.8,10,8.7,11.3,69.1,40.8,0,11.4,45.3,1.2,0.6829,0.6585,0.4778,0.7512,0.9024,3.4728,0.7389,0.1902,0.522,0.5171,0.7192,0.9756,2.9241,0.6404,0.5659,0.5659,0.5659,0.4877,0,0.9212,0.7094,0.522,2.6403,0.8128,9.6031,0.7685,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,"6-10 minutes","0-5 minutes"
"54",11001003100,0.48,0.07,"Census Tract 31; District of Columbia; District of Columbia",0.11460241,3451,1902,1807,216,181,282,164,53,152,447,261,85,103,1814,800,0,69,806,3,6.3,6.8,15.6,6,1.5,4.4,13,7.6,4.7,3.2,52.6,42.1,0,3.8,44.6,0.1,0.1512,0.5854,0.2709,0.5317,0.3073,1.8465,0.33,0.1024,0.3512,0.3415,0.5665,0.8146,2.1762,0.3399,0.4488,0.4488,0.4488,0.5222,0,0.6749,0.6946,0.2049,2.0966,0.5911,6.5681,0.4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"55",11001003200,0.51,0.11,"Census Tract 32; District of Columbia; District of Columbia",0.172946283,4136,1979,1620,928,348,377,357,157,383,1029,420,135,117,2615,367,0,26,577,34,22.6,13.6,23.3,12.6,3.8,9.3,24.9,10.2,8.3,3.1,63.2,18.5,0,1.6,35.6,0.8,0.6488,0.8049,0.468,0.8,0.6683,3.39,0.7192,0.3659,0.7707,0.5317,0.6995,0.8098,3.1776,0.7635,0.522,0.522,0.522,0.2217,0,0.4236,0.5517,0.4488,1.6458,0.3153,8.7354,0.6749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"56",11001003301,0.84,0.11,"Census Tract 33.01; District of Columbia; District of Columbia",0.170703416,3706,1904,1815,294,30,37,52,32,249,374,107,35,44,1865,222,0,0,328,28,7.9,1,2,1.6,0.9,6.7,10.1,2.9,1.9,1.2,50.3,11.6,0,0,18.1,0.8,0.2244,0.078,0.0049,0.2293,0.1805,0.7171,0.064,0.2244,0.2537,0.039,0.3547,0.6195,1.4913,0.1626,0.4098,0.4098,0.4098,0.1429,0,0,0.1823,0.4488,0.774,0.0394,3.3922,0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"57",11001003302,0.72,0.08,"Census Tract 33.02; District of Columbia; District of Columbia",0.078856314,2373,1015,968,276,83,124,116,49,155,394,127,47,43,1357,51,0,8,129,37,11.8,5.1,12.8,6.3,2.1,6.5,16.6,5.4,4.9,2,57.2,5,0,0.8,13.3,1.6,0.3756,0.4829,0.1675,0.5366,0.4098,1.9724,0.3793,0.2146,0.4537,0.1366,0.5764,0.7171,2.0984,0.3202,0.478,0.478,0.478,0.0739,0,0.2512,0.0887,0.6,1.0138,0.0936,5.5626,0.2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"58",11001003400,0.45,0.07,"Census Tract 34; District of Columbia; District of Columbia",0.351915757,3800,1349,1143,600,112,316,217,64,189,292,415,41,49,2717,428,0,0,534,1353,24.3,5.1,27.6,10.9,1.7,5,7.7,10.9,3.6,1.3,71.5,31.8,0,0,46.7,35.6,0.6829,0.4829,0.5665,0.7463,0.3317,2.8103,0.6256,0.122,0.1854,0.5951,0.5074,0.639,2.0489,0.3103,0.6049,0.6049,0.6049,0.3842,0,0,0.7438,0.9756,2.1036,0.6059,7.5677,0.5419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"10+ minutes","0-5 minutes"
"59",11001003500,0.55,0.09,"Census Tract 35; District of Columbia; District of Columbia",0.147499072,3955,2099,1708,366,196,487,81,156,153,153,315,74,43,2585,1399,0,51,722,1169,13,7.6,28.5,3.2,3.9,3.9,3.9,8,4.3,1.1,65.4,66.6,0,3,42.3,29.6,0.4244,0.6244,0.601,0.3561,0.6878,2.6937,0.5665,0.0585,0.1268,0.3805,0.5369,0.5854,1.6881,0.2266,0.5463,0.5463,0.5463,0.7241,0,0.5517,0.6502,0.9707,2.8967,0.8818,7.8248,0.5813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"10+ minutes","0-5 minutes"
"60",11001003600,0.39,0.1,"Census Tract 36; District of Columbia; District of Columbia",0.117998949,4630,2397,2152,658,87,377,287,128,393,472,465,70,52,2195,1395,0,9,910,210,14.2,2.5,17.5,7.5,2.8,8.5,10.2,10.1,3.3,1.1,47.4,58.2,0,0.4,42.3,4.5,0.4634,0.2537,0.335,0.6195,0.5122,2.1838,0.4532,0.3171,0.2634,0.522,0.4729,0.5854,2.1608,0.335,0.3805,0.3805,0.3805,0.6502,0,0.1823,0.6502,0.8293,2.312,0.6847,7.0371,0.4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-10 minutes","0-5 minutes"
"61",11001003701,0.5,0.12,"Census Tract 37.01; District of Columbia; District of Columbia",0.06673387,2143,1366,1296,192,1,363,140,60,129,223,170,19,108,1131,1214,0,20,397,0,9,0.1,28,7.7,2.8,6,10.4,7.9,1.5,5.2,52.8,88.8,0,1.6,30.6,0,0.2683,0.0244,0.5862,0.6293,0.5122,2.0204,0.4039,0.1854,0.2732,0.3707,0.3005,0.878,2.0078,0.2956,0.4537,0.4537,0.4537,0.8966,0,0.4236,0.4335,0,1.7537,0.3596,6.2356,0.3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"62",11001003702,0.3,0.11,"Census Tract 37.02; District of Columbia; District of Columbia",0.046151544,2953,1637,1478,1466,259,636,114,58,98,662,312,123,22,1915,1288,0,194,679,128,49.6,14,43,5.3,2,3.3,22.4,10.6,8.3,0.8,64.8,78.6,0,13.1,45.9,4.3,0.9463,0.8098,0.8621,0.4878,0.3951,3.5011,0.7438,0.0488,0.6585,0.5707,0.6995,0.4683,2.4458,0.4532,0.5415,0.5415,0.5415,0.8374,0,0.9704,0.7291,0.8244,3.3613,0.9507,9.8497,0.7931,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"6-10 minutes","0-5 minutes"
"63",11001003801,0.79,0.15,"Census Tract 38.01; District of Columbia; District of Columbia",0.057501399,1495,1055,990,86,17,243,0,0,173,104,66,0,0,418,695,0,16,299,0,5.8,1.3,24.5,0,0,11.6,7,4.4,0,0,28,65.9,0,1.6,30.2,0,0.1415,0.1073,0.5025,0,0,0.7513,0.0739,0.522,0.1659,0.1024,0,0,0.7903,0.0591,0.1268,0.1268,0.1268,0.7094,0,0.4236,0.4138,0,1.5468,0.2512,3.2152,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"64",11001003802,0.67,0.09,"Census Tract 38.02; District of Columbia; District of Columbia",0.079994929,3372,2162,2029,364,66,301,109,121,183,246,227,0,19,1798,1557,0,55,1094,59,10.8,2.5,14.8,3.7,3.6,5.4,7.3,6.7,0,0.6,53.3,72,0,2.7,53.9,1.7,0.3415,0.2537,0.2463,0.3951,0.6439,1.8805,0.3498,0.1512,0.1805,0.2585,0,0.4244,1.0146,0.0739,0.4585,0.4585,0.4585,0.7685,0,0.5271,0.8522,0.6049,2.7527,0.8374,6.1063,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"65",11001003901,0.58,0.08,"Census Tract 39.01; District of Columbia; District of Columbia",0.046608303,2642,1981,1743,119,2,287,10,73,167,243,236,0,24,1230,1790,0,16,821,26,4.5,0.1,16.5,0.5,2.8,6.3,9.2,8.9,0,1,46.6,90.4,0,0.9,47.1,1,0.0878,0.0244,0.3005,0.1122,0.5122,1.0371,0.1232,0.2049,0.2146,0.4146,0,0.5512,1.3853,0.1232,0.3707,0.3707,0.3707,0.9064,0,0.3054,0.7488,0.4927,2.4533,0.7635,5.2464,0.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"10+ minutes","0-5 minutes"
"66",11001003902,0.62,0.14,"Census Tract 39.02; District of Columbia; District of Columbia",0.102901202,1811,1303,953,82,13,43,47,12,151,394,41,108,18,878,952,0,0,367,0,4.5,1,4.5,3.7,0.7,8.3,21.8,2.3,11.3,1,48.5,73,0,0,38.5,0,0.0878,0.078,0.0148,0.3951,0.1415,0.7172,0.069,0.3024,0.639,0.0195,0.7931,0.5512,2.3052,0.399,0.3902,0.3902,0.3902,0.7833,0,0,0.5961,0,1.3794,0.1921,4.792,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"67",11001004001,0.57,0.1,"Census Tract 40.01; District of Columbia; District of Columbia",0.104647928,4250,2498,2439,208,26,376,15,0,445,423,292,30,15,1292,1464,0,32,842,0,4.9,0.8,15.4,0.4,0,10.5,10,6.9,1.2,0.4,30.4,58.6,0,1.3,34.5,0,0.1024,0.0537,0.266,0.0976,0,0.5197,0.0197,0.4439,0.2488,0.2878,0.2365,0.3512,1.5682,0.2069,0.161,0.161,0.161,0.6601,0,0.3744,0.5271,0,1.5616,0.2709,3.8105,0.0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"68",11001004002,0.75,0.09,"Census Tract 40.02; District of Columbia; District of Columbia",0.075195295,3146,2326,2016,169,103,271,78,105,443,341,159,28,0,944,1772,0,50,993,0,5.4,4.1,13.4,3,3.3,14.1,10.8,5.1,1.4,0,30,76.2,0,2.5,49.3,0,0.122,0.4146,0.1921,0.3415,0.6098,1.68,0.2808,0.6634,0.2878,0.122,0.2808,0,1.354,0.1133,0.1512,0.1512,0.1512,0.8128,0,0.4975,0.7783,0,2.0886,0.5813,5.2738,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"69",11001004100,0.67,0.12,"Census Tract 41; District of Columbia; District of Columbia",0.304519034,2462,1587,1410,389,26,255,35,70,552,336,74,0,110,929,968,0,55,469,13,15.8,1.8,18.1,1.7,2.8,22.4,13.6,3,0,5,37.7,61,0,3.9,33.3,0.5,0.5171,0.1854,0.3399,0.2341,0.5122,1.7887,0.3153,0.8976,0.3659,0.0488,0,0.8683,2.1806,0.3448,0.2634,0.2634,0.2634,0.67,0,0.6847,0.4926,0.3415,2.1888,0.6404,6.4215,0.3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"70",11001004201,0.65,0.1,"Census Tract 42.01; District of Columbia; District of Columbia",0.078969056,3273,2293,1881,293,39,178,159,34,97,13,107,0,26,765,988,0,51,973,0,9,1.3,9.5,5.6,1,3,0.4,3.3,0,0.8,23.4,43.1,0,2.7,51.7,0,0.2683,0.1073,0.0936,0.5073,0.1902,1.1667,0.1724,0.0439,0.0293,0.0537,0,0.4683,0.5952,0.0345,0.039,0.039,0.039,0.5369,0,0.5271,0.8128,0,1.8768,0.4286,3.6777,0.0591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"71",11001004202,0.38,0.17,"Census Tract 42.02; District of Columbia; District of Columbia",0.080172536,2486,1627,1563,408,65,287,15,79,294,42,177,0,22,953,970,0,22,950,72,16.7,3.4,18.4,0.7,3.2,11.8,1.7,7.1,0,0.9,38.3,59.6,0,1.4,60.8,2.9,0.5561,0.3415,0.3596,0.1415,0.5854,1.9841,0.3842,0.5366,0.0829,0.3024,0,0.5317,1.4536,0.1527,0.2829,0.2829,0.2829,0.665,0,0.3892,0.9458,0.7366,2.7366,0.8325,6.4572,0.3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6-10 minutes","0-5 minutes"
"72",11001004300,0.5,0.09,"Census Tract 43; District of Columbia; District of Columbia",0.091388027,4173,2699,2461,376,40,282,119,128,330,378,354,0,153,1872,1823,0,95,1516,0,9,1.3,11.5,3.3,3.1,7.9,9.1,8.5,0,3.9,44.9,67.6,0,3.9,61.6,0,0.2683,0.1073,0.1281,0.3756,0.5756,1.4549,0.2217,0.2683,0.2098,0.4049,0,0.8439,1.7269,0.2414,0.3463,0.3463,0.3463,0.7389,0,0.6847,0.9507,0,2.3743,0.7291,5.9024,0.2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"10+ minutes","0-5 minutes"
"73",11001004401,0.22,0.12,"Census Tract 44.01; District of Columbia; District of Columbia",0.095326653,3360,1923,1811,108,0,188,17,47,136,636,57,0,0,1483,1422,0,64,766,23,3.2,0,10.4,0.6,1.4,4,18.9,1.7,0,0,44.1,74,0,3.6,42.3,0.7,0.0293,0,0.1084,0.122,0.2878,0.5475,0.0246,0.0732,0.5659,0.0098,0,0,0.6489,0.0443,0.3366,0.3366,0.3366,0.7931,0,0.6601,0.6502,0.4049,2.5083,0.7783,4.0413,0.0887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6-10 minutes","0-5 minutes"
"74",11001004402,0.2,0.09,"Census Tract 44.02; District of Columbia; District of Columbia",0.10607998,2464,1392,1109,216,152,84,39,42,263,245,343,37,19,1245,567,0,39,339,18,8.8,9,7.6,2,1.7,10.7,9.9,14.1,3.3,0.8,50.5,40.8,0,3.5,30.6,0.7,0.2488,0.6683,0.064,0.2585,0.3317,1.5713,0.2463,0.4732,0.2439,0.761,0.4729,0.4683,2.4193,0.4384,0.4195,0.4195,0.4195,0.4877,0,0.6355,0.4335,0.4049,1.9616,0.4926,6.3717,0.3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0-5 minutes","0-5 minutes"
"75",11001004600,0.55,0.11,"Census Tract 46; District of Columbia; District of Columbia",0.168889509,3153,1625,1563,306,42,313,136,150,348,490,462,164,9,1860,322,0,8,358,65,9.7,2,20,5.7,4.8,11,15.5,14.7,10.5,0.3,59,19.8,0,0.5,22.9,2.1,0.2976,0.2098,0.4089,0.5171,0.7756,2.209,0.4581,0.4976,0.4341,0.7854,0.7734,0.322,2.8125,0.5813,0.4976,0.4976,0.4976,0.2463,0,0.1921,0.2562,0.6732,1.3678,0.1872,6.8869,0.4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10+ minutes","0-5 minutes"
"76",11001004702,0.44,0.08,"Census Tract 47.02; District of Columbia; District of Columbia",0.126030643,3465,2438,2231,399,87,444,173,83,290,57,218,0,4,1347,2380,0,314,1223,294,12.2,3,19.9,5.4,2.5,8.4,1.6,6.7,0,0.1,38.9,97.6,0,14,54.8,8.5,0.3951,0.3073,0.399,0.4976,0.4634,2.0624,0.4089,0.3122,0.078,0.2585,0,0.278,0.9267,0.069,0.2927,0.2927,0.2927,0.9507,0,0.9754,0.8867,0.8976,3.7104,0.9951,6.9922,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,"10+ minutes","0-5 minutes"
"77",11001004703,0.48,0.09,"Census Tract 47.03; District of Columbia; District of Columbia",0.047924525,3069,2306,1944,1111,41,379,214,355,132,178,200,25,321,1751,2288,0,213,1140,0,36.2,1.9,19.5,8.7,11.6,4.3,5.8,6.5,1.3,10.5,57.1,99.2,0,10.9,58.6,0,0.8049,0.1951,0.3793,0.6732,0.9805,3.033,0.6502,0.0927,0.1512,0.2293,0.2562,0.9707,1.7001,0.2365,0.4732,0.4732,0.4732,0.9704,0,0.9113,0.9261,0,2.8078,0.8571,8.0141,0.5911,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,3,5,"10+ minutes","0-5 minutes"
"78",11001004704,0.59,0.09,"Census Tract 47.04; District of Columbia; District of Columbia",0.076644722,1226,825,745,825,235,480,90,0,165,202,179,99,43,1131,546,0,95,461,6,67.3,53.2,64.4,11.5,0,13.5,16.5,14.7,13.3,3.7,92.3,66.2,0,12.7,61.9,0.5,0.9854,1,0.9951,0.7561,0,3.7366,0.803,0.6195,0.4488,0.7854,0.8374,0.8341,3.5252,0.9163,0.7561,0.7561,0.7561,0.7143,0,0.9557,0.9557,0.3415,2.9672,0.8966,10.9851,0.936,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,"10+ minutes","0-5 minutes"
